"cd_code","sla_code","sla_name"
1412101,105351524,"Canada Bay (A) - Drummoyne"
1412102,105351524,"Canada Bay (A) - Drummoyne"
1412103,105351524,"Canada Bay (A) - Drummoyne"
1412104,105351524,"Canada Bay (A) - Drummoyne"
1412105,105351524,"Canada Bay (A) - Drummoyne"
1412106,105351524,"Canada Bay (A) - Drummoyne"
1412107,105351524,"Canada Bay (A) - Drummoyne"
1412108,105351524,"Canada Bay (A) - Drummoyne"
1412109,105351524,"Canada Bay (A) - Drummoyne"
1412110,105351524,"Canada Bay (A) - Drummoyne"
1412111,105351524,"Canada Bay (A) - Drummoyne"
1412112,105351524,"Canada Bay (A) - Drummoyne"
1412201,105351524,"Canada Bay (A) - Drummoyne"
1412202,105351524,"Canada Bay (A) - Drummoyne"
1412203,105351524,"Canada Bay (A) - Drummoyne"
1412204,105351524,"Canada Bay (A) - Drummoyne"
1412205,105351524,"Canada Bay (A) - Drummoyne"
1412206,105351524,"Canada Bay (A) - Drummoyne"
1412207,105351524,"Canada Bay (A) - Drummoyne"
1412208,105351524,"Canada Bay (A) - Drummoyne"
1412209,105351524,"Canada Bay (A) - Drummoyne"
1412210,105351524,"Canada Bay (A) - Drummoyne"
1412211,105351524,"Canada Bay (A) - Drummoyne"
1412301,105054800,"Leichhardt (A)"
1412302,105054800,"Leichhardt (A)"
1412303,105054800,"Leichhardt (A)"
1412304,105054800,"Leichhardt (A)"
1412305,105054800,"Leichhardt (A)"
1412306,105054800,"Leichhardt (A)"
1412307,105054800,"Leichhardt (A)"
1412308,105054800,"Leichhardt (A)"
1412309,105054800,"Leichhardt (A)"
1412310,105054800,"Leichhardt (A)"
1412311,105054800,"Leichhardt (A)"
1412312,105054800,"Leichhardt (A)"
1412401,105054800,"Leichhardt (A)"
1412402,105054800,"Leichhardt (A)"
1412403,105054800,"Leichhardt (A)"
1412404,105054800,"Leichhardt (A)"
1412405,105054800,"Leichhardt (A)"
1412406,105054800,"Leichhardt (A)"
1412407,105054800,"Leichhardt (A)"
1412408,105054800,"Leichhardt (A)"
1412409,105054800,"Leichhardt (A)"
1412410,105054800,"Leichhardt (A)"
1412411,105054800,"Leichhardt (A)"
1412412,105054800,"Leichhardt (A)"
1412413,105054800,"Leichhardt (A)"
1412414,105054800,"Leichhardt (A)"
1412501,105054800,"Leichhardt (A)"
1412502,105054800,"Leichhardt (A)"
1412503,105054800,"Leichhardt (A)"
1412504,105054800,"Leichhardt (A)"
1412505,105054800,"Leichhardt (A)"
1412506,105054800,"Leichhardt (A)"
1412507,105054800,"Leichhardt (A)"
1412508,105054800,"Leichhardt (A)"
1412509,105054800,"Leichhardt (A)"
1412510,105054800,"Leichhardt (A)"
1412511,105054800,"Leichhardt (A)"
1412512,105054800,"Leichhardt (A)"
1412513,105054800,"Leichhardt (A)"
1412514,105054800,"Leichhardt (A)"
1412515,105054800,"Leichhardt (A)"
1412601,105054800,"Leichhardt (A)"
1412602,105054800,"Leichhardt (A)"
1412603,105054800,"Leichhardt (A)"
1412604,105054800,"Leichhardt (A)"
1412605,105054800,"Leichhardt (A)"
1412606,105054800,"Leichhardt (A)"
1412607,105054800,"Leichhardt (A)"
1412608,105054800,"Leichhardt (A)"
1412609,105054800,"Leichhardt (A)"
1412610,105054800,"Leichhardt (A)"
1412611,105054800,"Leichhardt (A)"
1412612,105054800,"Leichhardt (A)"
1412701,105054800,"Leichhardt (A)"
1412702,105054800,"Leichhardt (A)"
1412703,105054800,"Leichhardt (A)"
1412704,105054800,"Leichhardt (A)"
1412705,105054800,"Leichhardt (A)"
1412706,105054800,"Leichhardt (A)"
1412707,105054800,"Leichhardt (A)"
1412708,105054800,"Leichhardt (A)"
1412709,105054800,"Leichhardt (A)"
1412710,105054800,"Leichhardt (A)"
1412711,105054800,"Leichhardt (A)"
1412712,105054800,"Leichhardt (A)"
1412801,105054800,"Leichhardt (A)"
1412802,105054800,"Leichhardt (A)"
1412803,105054800,"Leichhardt (A)"
1412804,105054800,"Leichhardt (A)"
1412805,105054800,"Leichhardt (A)"
1412806,105054800,"Leichhardt (A)"
1412807,105054800,"Leichhardt (A)"
1412808,105054800,"Leichhardt (A)"
1412809,105054800,"Leichhardt (A)"
1412810,105054800,"Leichhardt (A)"
1412811,105054800,"Leichhardt (A)"
1412812,105054800,"Leichhardt (A)"
1412813,105054800,"Leichhardt (A)"
1412901,105054800,"Leichhardt (A)"
1412902,105054800,"Leichhardt (A)"
1412903,105054800,"Leichhardt (A)"
1412904,105054800,"Leichhardt (A)"
1412905,105054800,"Leichhardt (A)"
1412906,105054800,"Leichhardt (A)"
1412907,105054800,"Leichhardt (A)"
1412908,105054800,"Leichhardt (A)"
1412909,105054800,"Leichhardt (A)"
1412910,105054800,"Leichhardt (A)"
1413001,105054800,"Leichhardt (A)"
1413002,105054800,"Leichhardt (A)"
1413003,105054800,"Leichhardt (A)"
1413004,105054800,"Leichhardt (A)"
1413005,105054800,"Leichhardt (A)"
1413006,105054800,"Leichhardt (A)"
1413007,105054800,"Leichhardt (A)"
1413008,105054800,"Leichhardt (A)"
1413009,105054800,"Leichhardt (A)"
1413010,105054800,"Leichhardt (A)"
1413011,105054800,"Leichhardt (A)"
1413101,105057206,"Sydney (C) - West"
1413102,105057206,"Sydney (C) - West"
1413103,105057206,"Sydney (C) - West"
1413104,105057206,"Sydney (C) - West"
1413105,105057206,"Sydney (C) - West"
1413106,105057206,"Sydney (C) - West"
1413107,105057206,"Sydney (C) - West"
1413108,105057206,"Sydney (C) - West"
1413109,105057206,"Sydney (C) - West"
1413110,105057206,"Sydney (C) - West"
1413111,105057206,"Sydney (C) - West"
1413201,105057206,"Sydney (C) - West"
1413202,105057206,"Sydney (C) - West"
1413203,105057206,"Sydney (C) - West"
1413204,105057206,"Sydney (C) - West"
1413205,105057206,"Sydney (C) - West"
1413206,105057206,"Sydney (C) - West"
1413207,105057206,"Sydney (C) - West"
1413208,105057206,"Sydney (C) - West"
1413301,105057206,"Sydney (C) - West"
1413302,105057206,"Sydney (C) - West"
1413303,105057206,"Sydney (C) - West"
1413304,105057206,"Sydney (C) - West"
1413305,105057206,"Sydney (C) - West"
1413306,105057206,"Sydney (C) - West"
1413307,105057206,"Sydney (C) - West"
1413308,105057206,"Sydney (C) - West"
1413309,105057206,"Sydney (C) - West"
1413310,105057206,"Sydney (C) - West"
1413311,105057206,"Sydney (C) - West"
1420101,105055200,"Marrickville (A)"
1420102,105055200,"Marrickville (A)"
1420103,105055200,"Marrickville (A)"
1420104,105055200,"Marrickville (A)"
1420105,105055200,"Marrickville (A)"
1420106,105055200,"Marrickville (A)"
1420107,105055200,"Marrickville (A)"
1420108,105055200,"Marrickville (A)"
1420109,105055200,"Marrickville (A)"
1420110,105055200,"Marrickville (A)"
1420201,105055200,"Marrickville (A)"
1420202,105055200,"Marrickville (A)"
1420203,105055200,"Marrickville (A)"
1420204,105055200,"Marrickville (A)"
1420205,105055200,"Marrickville (A)"
1420206,105055200,"Marrickville (A)"
1420207,105055200,"Marrickville (A)"
1420208,105055200,"Marrickville (A)"
1420209,105055200,"Marrickville (A)"
1420210,105055200,"Marrickville (A)"
1420211,105055200,"Marrickville (A)"
1420212,105055200,"Marrickville (A)"
1420213,105055200,"Marrickville (A)"
1420214,105055200,"Marrickville (A)"
1420301,105055200,"Marrickville (A)"
1420302,105055200,"Marrickville (A)"
1420303,105055200,"Marrickville (A)"
1420304,105055200,"Marrickville (A)"
1420305,105055200,"Marrickville (A)"
1420306,105055200,"Marrickville (A)"
1420307,105055200,"Marrickville (A)"
1420308,105055200,"Marrickville (A)"
1420309,105055200,"Marrickville (A)"
1420310,105055200,"Marrickville (A)"
1420311,105055200,"Marrickville (A)"
1420312,105055200,"Marrickville (A)"
1420313,105055200,"Marrickville (A)"
1420401,105055200,"Marrickville (A)"
1420402,105055200,"Marrickville (A)"
1420403,105055200,"Marrickville (A)"
1420404,105055200,"Marrickville (A)"
1420405,105055200,"Marrickville (A)"
1420406,105055200,"Marrickville (A)"
1420407,105055200,"Marrickville (A)"
1420408,105055200,"Marrickville (A)"
1420409,105055200,"Marrickville (A)"
1420410,105055200,"Marrickville (A)"
1420411,105055200,"Marrickville (A)"
1420412,105055200,"Marrickville (A)"
1420413,105055200,"Marrickville (A)"
1420501,105055200,"Marrickville (A)"
1420502,105055200,"Marrickville (A)"
1420503,105055200,"Marrickville (A)"
1420504,105055200,"Marrickville (A)"
1420505,105055200,"Marrickville (A)"
1420506,105055200,"Marrickville (A)"
1420507,105055200,"Marrickville (A)"
1420508,105055200,"Marrickville (A)"
1420509,105055200,"Marrickville (A)"
1420510,105055200,"Marrickville (A)"
1420511,105055200,"Marrickville (A)"
1420601,105055200,"Marrickville (A)"
1420602,105055200,"Marrickville (A)"
1420603,105055200,"Marrickville (A)"
1420604,105055200,"Marrickville (A)"
1420605,105055200,"Marrickville (A)"
1420606,105055200,"Marrickville (A)"
1420607,105055200,"Marrickville (A)"
1420608,105055200,"Marrickville (A)"
1420609,105055200,"Marrickville (A)"
1420610,105055200,"Marrickville (A)"
1420701,105055200,"Marrickville (A)"
1420702,105055200,"Marrickville (A)"
1420703,105055200,"Marrickville (A)"
1420704,105055200,"Marrickville (A)"
1420705,105055200,"Marrickville (A)"
1420706,105055200,"Marrickville (A)"
1420707,105055200,"Marrickville (A)"
1420708,105055200,"Marrickville (A)"
1420709,105055200,"Marrickville (A)"
1420710,105055200,"Marrickville (A)"
1420801,105055200,"Marrickville (A)"
1420802,105055200,"Marrickville (A)"
1420803,105055200,"Marrickville (A)"
1420804,105055200,"Marrickville (A)"
1420805,105055200,"Marrickville (A)"
1420806,105055200,"Marrickville (A)"
1420807,105055200,"Marrickville (A)"
1420808,105055200,"Marrickville (A)"
1420809,105055200,"Marrickville (A)"
1420810,105055200,"Marrickville (A)"
1420901,105055200,"Marrickville (A)"
1420902,105055200,"Marrickville (A)"
1420903,105055200,"Marrickville (A)"
1420904,105055200,"Marrickville (A)"
1420905,105055200,"Marrickville (A)"
1420906,105055200,"Marrickville (A)"
1420907,105055200,"Marrickville (A)"
1420908,105055200,"Marrickville (A)"
1420909,105055200,"Marrickville (A)"
1420910,105055200,"Marrickville (A)"
1421001,105055200,"Marrickville (A)"
1421002,105055200,"Marrickville (A)"
1421003,105055200,"Marrickville (A)"
1421004,105055200,"Marrickville (A)"
1421005,105055200,"Marrickville (A)"
1421006,105055200,"Marrickville (A)"
1421007,105055200,"Marrickville (A)"
1421008,105055200,"Marrickville (A)"
1421009,105055200,"Marrickville (A)"
1421101,105055200,"Marrickville (A)"
1421102,105055200,"Marrickville (A)"
1421103,105055200,"Marrickville (A)"
1421104,105055200,"Marrickville (A)"
1421105,105055200,"Marrickville (A)"
1421106,105055200,"Marrickville (A)"
1421107,105055200,"Marrickville (A)"
1421108,105055200,"Marrickville (A)"
1421109,105055200,"Marrickville (A)"
1421110,105055200,"Marrickville (A)"
1421111,105055200,"Marrickville (A)"
1421112,105055200,"Marrickville (A)"
1421201,105055200,"Marrickville (A)"
1421202,105055200,"Marrickville (A)"
1421203,105055200,"Marrickville (A)"
1421204,105055200,"Marrickville (A)"
1421205,105055200,"Marrickville (A)"
1421206,105055200,"Marrickville (A)"
1421207,105055200,"Marrickville (A)"
1421208,105055200,"Marrickville (A)"
1421209,105055200,"Marrickville (A)"
1421210,105055200,"Marrickville (A)"
1421211,105055200,"Marrickville (A)"
1421301,105055200,"Marrickville (A)"
1421302,105055200,"Marrickville (A)"
1421303,105055200,"Marrickville (A)"
1421304,105055200,"Marrickville (A)"
1421305,105055200,"Marrickville (A)"
1421306,105055200,"Marrickville (A)"
1421307,105055200,"Marrickville (A)"
1421308,105055200,"Marrickville (A)"
1421309,105055200,"Marrickville (A)"
1421310,105055200,"Marrickville (A)"
1421311,105055200,"Marrickville (A)"
1421312,105055200,"Marrickville (A)"
1421401,105055200,"Marrickville (A)"
1421402,105055200,"Marrickville (A)"
1421403,105055200,"Marrickville (A)"
1421404,105055200,"Marrickville (A)"
1421405,105055200,"Marrickville (A)"
1421406,105055200,"Marrickville (A)"
1421407,105055200,"Marrickville (A)"
1421408,105055200,"Marrickville (A)"
1421409,105055200,"Marrickville (A)"
1421410,105055200,"Marrickville (A)"
1421411,105055200,"Marrickville (A)"
1421501,105051100,"Botany Bay (C)"
1421502,105051100,"Botany Bay (C)"
1421503,105051100,"Botany Bay (C)"
1421504,105051100,"Botany Bay (C)"
1421505,105051100,"Botany Bay (C)"
1421506,105051100,"Botany Bay (C)"
1421507,105051100,"Botany Bay (C)"
1421508,105051100,"Botany Bay (C)"
1421509,105051100,"Botany Bay (C)"
1421510,105051100,"Botany Bay (C)"
1421511,105051100,"Botany Bay (C)"
1421512,105051100,"Botany Bay (C)"
1421513,105051100,"Botany Bay (C)"
1421514,105051100,"Botany Bay (C)"
1421601,105051100,"Botany Bay (C)"
1421602,105051100,"Botany Bay (C)"
1421603,105051100,"Botany Bay (C)"
1421604,105051100,"Botany Bay (C)"
1421605,105051100,"Botany Bay (C)"
1421606,105051100,"Botany Bay (C)"
1421607,105051100,"Botany Bay (C)"
1421608,105051100,"Botany Bay (C)"
1421609,105051100,"Botany Bay (C)"
1421610,105051100,"Botany Bay (C)"
1421611,105051100,"Botany Bay (C)"
1421612,105051100,"Botany Bay (C)"
1421613,105051100,"Botany Bay (C)"
1421614,105051100,"Botany Bay (C)"
1421701,105051100,"Botany Bay (C)"
1421702,105051100,"Botany Bay (C)"
1421703,105051100,"Botany Bay (C)"
1421704,105051100,"Botany Bay (C)"
1421705,105051100,"Botany Bay (C)"
1421706,105051100,"Botany Bay (C)"
1421707,105051100,"Botany Bay (C)"
1421708,105051100,"Botany Bay (C)"
1421709,105051100,"Botany Bay (C)"
1421710,105051100,"Botany Bay (C)"
1421711,105051100,"Botany Bay (C)"
1421801,105051100,"Botany Bay (C)"
1421802,105051100,"Botany Bay (C)"
1421803,105051100,"Botany Bay (C)"
1421804,105051100,"Botany Bay (C)"
1421805,105051100,"Botany Bay (C)"
1421806,105051100,"Botany Bay (C)"
1421807,105051100,"Botany Bay (C)"
1421808,105051100,"Botany Bay (C)"
1421809,105051100,"Botany Bay (C)"
1421810,105051100,"Botany Bay (C)"
1421811,105051100,"Botany Bay (C)"
1421812,105051100,"Botany Bay (C)"
1421813,105051100,"Botany Bay (C)"
1421901,105051100,"Botany Bay (C)"
1421902,105051100,"Botany Bay (C)"
1421903,105051100,"Botany Bay (C)"
1421904,105051100,"Botany Bay (C)"
1421905,105051100,"Botany Bay (C)"
1421906,105051100,"Botany Bay (C)"
1421907,105051100,"Botany Bay (C)"
1421908,105051100,"Botany Bay (C)"
1421909,105051100,"Botany Bay (C)"
1421910,105051100,"Botany Bay (C)"
1421911,105051100,"Botany Bay (C)"
1421912,105051100,"Botany Bay (C)"
1421913,105051100,"Botany Bay (C)"
1430101,105106550,"Randwick (C)"
1430102,105106550,"Randwick (C)"
1430103,105106550,"Randwick (C)"
1430104,105106550,"Randwick (C)"
1430105,105106550,"Randwick (C)"
1430106,105106550,"Randwick (C)"
1430107,105106550,"Randwick (C)"
1430108,105106550,"Randwick (C)"
1430109,105106550,"Randwick (C)"
1430110,105106550,"Randwick (C)"
1430111,105106550,"Randwick (C)"
1430201,105106550,"Randwick (C)"
1430202,105106550,"Randwick (C)"
1430203,105106550,"Randwick (C)"
1430204,105106550,"Randwick (C)"
1430205,105106550,"Randwick (C)"
1430206,105106550,"Randwick (C)"
1430207,105106550,"Randwick (C)"
1430208,105106550,"Randwick (C)"
1430209,105106550,"Randwick (C)"
1430210,105106550,"Randwick (C)"
1430211,105106550,"Randwick (C)"
1430212,105106550,"Randwick (C)"
1430213,105106550,"Randwick (C)"
1430301,105106550,"Randwick (C)"
1430302,105106550,"Randwick (C)"
1430303,105106550,"Randwick (C)"
1430304,105106550,"Randwick (C)"
1430305,105106550,"Randwick (C)"
1430306,105106550,"Randwick (C)"
1430307,105106550,"Randwick (C)"
1430308,105106550,"Randwick (C)"
1430309,105106550,"Randwick (C)"
1430310,105106550,"Randwick (C)"
1430311,105106550,"Randwick (C)"
1430312,105106550,"Randwick (C)"
1430401,105106550,"Randwick (C)"
1430402,105106550,"Randwick (C)"
1430403,105106550,"Randwick (C)"
1430404,105106550,"Randwick (C)"
1430405,105106550,"Randwick (C)"
1430406,105106550,"Randwick (C)"
1430407,105106550,"Randwick (C)"
1430408,105106550,"Randwick (C)"
1430409,105106550,"Randwick (C)"
1430410,105106550,"Randwick (C)"
1430411,105106550,"Randwick (C)"
1430412,105106550,"Randwick (C)"
1430501,105106550,"Randwick (C)"
1430502,105106550,"Randwick (C)"
1430503,105106550,"Randwick (C)"
1430504,105106550,"Randwick (C)"
1430505,105106550,"Randwick (C)"
1430506,105106550,"Randwick (C)"
1430507,105106550,"Randwick (C)"
1430508,105106550,"Randwick (C)"
1430509,105106550,"Randwick (C)"
1430510,105106550,"Randwick (C)"
1430511,105106550,"Randwick (C)"
1430512,105106550,"Randwick (C)"
1430513,105106550,"Randwick (C)"
1430601,105106550,"Randwick (C)"
1430602,105106550,"Randwick (C)"
1430603,105106550,"Randwick (C)"
1430604,105106550,"Randwick (C)"
1430605,105106550,"Randwick (C)"
1430606,105106550,"Randwick (C)"
1430607,105106550,"Randwick (C)"
1430608,105106550,"Randwick (C)"
1430609,105106550,"Randwick (C)"
1430610,105106550,"Randwick (C)"
1430611,105106550,"Randwick (C)"
1430612,105106550,"Randwick (C)"
1430613,105106550,"Randwick (C)"
1430701,105106550,"Randwick (C)"
1430702,105106550,"Randwick (C)"
1430703,105106550,"Randwick (C)"
1430704,105106550,"Randwick (C)"
1430705,105106550,"Randwick (C)"
1430706,105106550,"Randwick (C)"
1430707,105106550,"Randwick (C)"
1430708,105106550,"Randwick (C)"
1430709,105106550,"Randwick (C)"
1430710,105106550,"Randwick (C)"
1430711,105106550,"Randwick (C)"
1430712,105106550,"Randwick (C)"
1430801,105106550,"Randwick (C)"
1430802,105106550,"Randwick (C)"
1430803,105106550,"Randwick (C)"
1430804,105106550,"Randwick (C)"
1430805,105106550,"Randwick (C)"
1430806,105106550,"Randwick (C)"
1430807,105106550,"Randwick (C)"
1430808,105106550,"Randwick (C)"
1430809,105106550,"Randwick (C)"
1430810,105106550,"Randwick (C)"
1430811,105106550,"Randwick (C)"
1430812,105106550,"Randwick (C)"
1430901,105106550,"Randwick (C)"
1430902,105106550,"Randwick (C)"
1430903,105106550,"Randwick (C)"
1430904,105106550,"Randwick (C)"
1430905,105106550,"Randwick (C)"
1430906,105106550,"Randwick (C)"
1430907,105106550,"Randwick (C)"
1430908,105106550,"Randwick (C)"
1430909,105106550,"Randwick (C)"
1430910,105106550,"Randwick (C)"
1430911,105106550,"Randwick (C)"
1430912,105106550,"Randwick (C)"
1431001,105106550,"Randwick (C)"
1431002,105106550,"Randwick (C)"
1431003,105106550,"Randwick (C)"
1431004,105106550,"Randwick (C)"
1431005,105106550,"Randwick (C)"
1431006,105106550,"Randwick (C)"
1431007,105106550,"Randwick (C)"
1431008,105106550,"Randwick (C)"
1431009,105106550,"Randwick (C)"
1431010,105106550,"Randwick (C)"
1431011,105106550,"Randwick (C)"
1431012,105106550,"Randwick (C)"
1431101,105106550,"Randwick (C)"
1431102,105106550,"Randwick (C)"
1431103,105106550,"Randwick (C)"
1431104,105106550,"Randwick (C)"
1431105,105106550,"Randwick (C)"
1431106,105106550,"Randwick (C)"
1431107,105106550,"Randwick (C)"
